PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,CabinDeck,CabinNo.,CabinSide,Group,Group_size,Last_name,Family_size,IsAlone,Luxury_exp,Regular_exp,Total_exp
0152_01,Earth,False,F/32/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,607.0,Andan Estron,F,32,P,0152,1,Estron,6.0,True,607.0,0.0,607.0
0160_01,Earth,False,G/22/P,TRAPPIST-1e,22.0,False,4119.0,0.0,0.0,0.0,61.0,Gory Atkinney,G,22,P,0160,1,Atkinney,5.0,True,4180.0,0.0,4180.0
0163_01,Europa,True,B/8/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Kabiton Hetforhaft,B,8,P,0163,2,Hetforhaft,6.0,False,0.0,0.0,0.0
0163_02,Europa,True,B/8/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Scharab Hetforhaft,B,8,P,0163,2,Hetforhaft,6.0,False,0.0,0.0,0.0
0164_01,Earth,False,G/28/S,TRAPPIST-1e,57.0,False,50.0,1688.0,0.0,305.5862876776511,135.0,Fany Hutchinton,G,28,S,0164,2,Hutchinton,6.0,False,185.0,1688.0,1873.0
0164_02,Earth,True,G/28/S,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Ianya Hutchinton,G,28,S,0164,2,Hutchinton,6.0,False,0.0,0.0,0.0
0165_01,Mars,True,F/37/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Graven Anche,F,37,P,0165,1,Anche,3.0,True,0.0,0.0,0.0
0167_01,Mars,True,F/35/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Miten Floaf,F,35,S,0167,2,Floaf,8.0,False,0.0,0.0,0.0
0167_02,Mars,False,F/35/S,TRAPPIST-1e,27.0,False,1365.0,0.0,48.0,22.0,137.0,Rios Floaf,F,35,S,0167,2,Floaf,8.0,False,1524.0,48.0,1572.0
0169_01,Earth,True,G/23/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Wandy Fisherry,G,23,P,0169,1,Fisherry,7.0,True,0.0,0.0,0.0
0170_01,Earth,False,E/10/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,221.0,567.0,Mollie Mcmahoney,E,10,S,0170,1,Mcmahoney,5.0,True,788.0,0.0,788.0
0171_01,Earth,True,G/30/S,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Coracy Gordanieves,G,30,S,0171,1,Gordanieves,11.0,True,0.0,0.0,0.0
0172_01,Earth,True,G/24/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Hanna Johnshines,G,24,P,0172,1,Johnshines,6.0,True,0.0,0.0,0.0
0173_01,Earth,False,E/11/S,TRAPPIST-1e,58.0,False,0.0,985.0,0.0,5.0,0.0,Hilip Grifford,E,11,S,0173,1,Grifford,4.0,True,5.0,985.0,990.0
0174_01,Earth,False,F/38/P,55 Cancri e,21.0,False,287.0,0.0,16.0,115.0,175.0,Doryn Lambles,F,38,P,0174,1,Lambles,8.0,True,577.0,16.0,593.0
0177_01,Europa,False,B/2/S,TRAPPIST-1e,38.0,False,0.0,10346.0,1.0,14970.0,2111.0,Toperon Iniouser,B,2,S,0177,1,Iniouser,4.0,True,17081.0,10347.0,27428.0
0178_01,Mars,False,D/6/S,TRAPPIST-1e,38.0,False,3414.0,0.0,161.0,28.0,119.0,Wees Knik,D,6,S,0178,1,Knik,7.0,True,3561.0,161.0,3722.0
0179_01,Earth,False,G/26/P,TRAPPIST-1e,19.0,False,1.0,219.0,673.0,2.0,11.0,Elaney Webstephrey,G,26,P,0179,3,Webstephrey,10.0,False,14.0,892.0,906.0
0179_02,Earth,False,G/26/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Raque Webstephrey,G,26,P,0179,3,Webstephrey,10.0,False,0.0,0.0,0.0
0179_03,Earth,False,G/26/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Sallyl Webstephrey,G,26,P,0179,3,Webstephrey,10.0,False,0.0,0.0,0.0
0181_01,Earth,False,G/27/P,TRAPPIST-1e,20.0,False,0.0,0.0,3.0,299.0,92.0,Nancis Brighttt,G,27,P,0181,1,Brighttt,8.0,True,391.0,3.0,394.0
0182_01,Europa,True,C/3/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ksorab Disight,C,3,P,0182,1,Disight,2.0,True,0.0,0.0,0.0
0183_01,Earth,False,F/36/S,TRAPPIST-1e,37.0,False,17.0,146.0,426.0,0.0,232.0,Stany Weaves,F,36,S,0183,1,Weaves,9.0,True,249.0,572.0,821.0
0186_01,Earth,False,G/28/P,TRAPPIST-1e,25.0,False,62.0,0.0,0.0,0.0,956.0,Camiet Shephendry,G,28,P,0186,1,Shephendry,8.0,True,1018.0,0.0,1018.0
0188_01,Earth,True,G/31/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Branda Romez,G,31,S,0188,1,Romez,5.0,True,0.0,0.0,0.0
0189_01,Earth,False,E/8/P,55 Cancri e,49.0,False,84.0,3.0,401.0,202.0,98.0,Helly Booters,E,8,P,0189,1,Booters,4.0,True,384.0,404.0,788.0
0190_01,Earth,True,G/32/S,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Alasmon Meteet,G,32,S,0190,1,Belley,7.223729883243926,True,0.0,0.0,0.0
0192_01,Earth,True,G/29/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,G,29,P,0192,3,Adavisons,10.0,False,0.0,0.0,0.0
0192_02,Earth,False,G/29/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,G,29,P,0192,3,Adavisons,10.0,False,0.0,0.0,0.0
0192_03,Earth,False,G/29/P,TRAPPIST-1e,39.0,False,0.0,0.0,10.0,898.0,0.0,Lilace Adavisons,G,29,P,0192,3,Adavisons,10.0,False,898.0,10.0,908.0
0193_01,Mars,True,F/41/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Sps Raf,F,41,P,0193,3,Raf,5.0,False,0.0,0.0,0.0
0193_02,Mars,False,F/41/P,TRAPPIST-1e,23.0,False,221.14014678326046,0.0,8.0,1072.0,0.0,Frook Raf,F,41,P,0193,3,Raf,5.0,False,1072.0,8.0,1080.0
0193_03,Mars,False,F/41/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Goles Raf,F,41,P,0193,3,Raf,5.0,False,0.0,0.0,0.0
0195_01,Mars,False,F/42/P,TRAPPIST-1e,39.0,False,406.0,0.0,867.0,0.0,0.0,Bar Floaf,F,42,P,0195,1,Floaf,8.0,True,406.0,867.0,1273.0
0196_01,Mars,False,D/5/P,PSO J318.5-22,25.0,False,1052.0,0.0,719.0,0.0,7.0,Caper Emead,D,5,P,0196,1,Emead,9.0,True,1059.0,719.0,1778.0
0197_01,Europa,False,C/5/P,TRAPPIST-1e,36.0,False,0.0,972.0,0.0,795.0,575.0,Astrak Dissper,C,5,P,0197,1,Dissper,4.0,True,1370.0,972.0,2342.0
0198_01,Earth,True,G/30/P,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,Jeroy Cookson,G,30,P,0198,1,Cookson,8.0,True,0.0,0.0,0.0
0199_01,Earth,True,G/33/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Regana Morrows,G,33,S,0199,1,Morrows,6.0,True,0.0,0.0,0.0
0200_01,Earth,True,G/31/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,G,31,P,0200,1,Colomonson,10.0,True,0.0,0.0,0.0
0201_01,Europa,True,B/3/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,B,3,S,0201,2,Bacistion,6.0,False,0.0,0.0,0.0
0201_02,Europa,True,B/3/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,B,3,S,0201,2,Bacistion,6.0,False,0.0,0.0,0.0
0202_01,Europa,True,B/9/P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,B,9,P,0202,2,Embleng,7.0,False,0.0,0.0,0.0
0202_02,Europa,False,A/2/P,55 Cancri e,28.771968503937007,False,0.0,2433.0,172.92606760871263,878.0,443.0,Vegas Embleng,A,2,P,0202,2,Embleng,7.0,False,1321.0,2433.0,3754.0
0203_01,Europa,True,C/8/S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,C,8,S,0203,1,Heateele,1.0,True,0.0,0.0,0.0
0205_01,Earth,False,G/34/S,TRAPPIST-1e,29.0,False,0.0,2.0,66.0,0.0,705.0,Carma Oneiles,G,34,S,0205,1,Oneiles,16.0,True,705.0,68.0,773.0
0206_01,Europa,False,C/9/S,55 Cancri e,28.771968503937007,False,2.0,1720.0,12.0,1125.0,122.0,Nuson Brugashed,C,9,S,0206,1,Brugashed,2.0,True,1249.0,1732.0,2981.0
0207_01,Earth,True,G/32/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,G,32,P,0207,1,Mcfaddennon,7.0,True,0.0,0.0,0.0
0210_01,Europa,True,D/6/P,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Arraid Inicont,D,6,P,0210,1,Inicont,3.0,True,0.0,0.0,0.0
0211_01,Mars,False,F/44/P,TRAPPIST-1e,29.0,False,902.0,1.0,137.0,0.0,0.0,Pebuts Appie,F,44,P,0211,3,Appie,2.0,False,902.0,138.0,1040.0
0211_02,Mars,True,F/44/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Corsh Appie,F,44,P,0211,3,Appie,2.0,False,0.0,0.0,0.0
0211_03,Mars,False,F/44/P,TRAPPIST-1e,17.0,False,848.0,0.0,307.0,182.0,0.0,Picers Date,F,44,P,0211,3,Date,6.0,False,1030.0,307.0,1337.0
0212_01,Earth,False,E/9/P,TRAPPIST-1e,13.0,False,192.0,0.0,0.0,51.0,739.0,Inen Workmans,E,9,P,0212,2,Workmans,9.0,False,982.0,0.0,982.0
0212_02,Earth,False,F/45/P,TRAPPIST-1e,35.0,False,147.0,188.0,0.0,10.0,387.0,Shally Workmans,F,45,P,0212,2,Workmans,9.0,False,544.0,188.0,732.0
0213_01,Earth,False,F/46/P,TRAPPIST-1e,21.0,False,367.0,281.0,0.0,0.0,146.0,Carita Navages,F,46,P,0213,1,Navages,12.0,True,513.0,281.0,794.0
0216_01,Earth,False,F/40/S,55 Cancri e,21.0,False,0.0,56.0,0.0,0.0,1918.0,Searla Garnes,F,40,S,0216,1,Garnes,15.0,True,1918.0,56.0,1974.0
0217_01,Earth,False,F/47/P,TRAPPIST-1e,38.0,False,1517.0,0.0,0.0,27.0,0.0,Prilly Shieldson,F,47,P,0217,1,Shieldson,10.0,True,1544.0,0.0,1544.0
0219_01,Earth,True,G/36/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Nica River,G,36,P,0219,1,River,15.0,True,0.0,0.0,0.0
0220_01,Earth,True,G/37/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,G,37,P,0220,7,Wilsoney,12.0,False,0.0,0.0,0.0
0220_02,Earth,False,G/37/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,G,37,P,0220,7,Wilsoney,12.0,False,0.0,0.0,0.0
0220_03,Earth,True,G/37/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,G,37,P,0220,7,Wilsoney,12.0,False,0.0,0.0,0.0
0220_04,Earth,False,E/10/P,TRAPPIST-1e,25.0,False,122.0,84.0,172.92606760871263,0.0,0.0,Dont Wilsoney,E,10,P,0220,7,Wilsoney,12.0,False,122.0,84.0,206.0
0220_05,Earth,False,F/48/P,TRAPPIST-1e,16.0,False,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney,F,48,P,0220,7,Wilsoney,12.0,False,1099.0,3.0,1102.0
0220_06,Earth,False,G/37/P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,G,37,P,0220,7,Wilsoney,12.0,False,0.0,0.0,0.0
0220_07,Earth,True,G/37/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,G,37,P,0220,7,Wilsoney,12.0,False,0.0,0.0,0.0
0221_01,Mars,False,E/13/S,55 Cancri e,21.0,False,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,E,13,S,0221,7,Blan,7.0,False,2237.0,119.0,2356.0
0221_02,Mars,False,E/13/S,TRAPPIST-1e,23.0,False,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,E,13,S,0221,7,Reke,10.0,False,1217.0,81.0,1298.0
0221_03,Mars,False,E/13/S,TRAPPIST-1e,33.0,False,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,E,13,S,0221,7,Reke,10.0,False,1934.0,200.0,2134.0
0221_04,Mars,True,E/13/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Eerch Reke,E,13,S,0221,7,Reke,10.0,False,0.0,0.0,0.0
0221_05,Mars,False,E/13/S,TRAPPIST-1e,41.0,False,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,E,13,S,0221,7,Reke,10.0,False,2296.0,301.0,2597.0
0221_06,Mars,False,E/13/S,TRAPPIST-1e,16.0,False,915.0,0.0,221.0,234.0,0.0,Gran Reke,E,13,S,0221,7,Reke,10.0,False,1149.0,221.0,1370.0
0221_07,Mars,True,E/13/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Rohs Reke,E,13,S,0221,7,Reke,10.0,False,0.0,0.0,0.0
0222_01,Mars,False,F/41/S,TRAPPIST-1e,20.0,False,1406.0,0.0,0.0,11.0,0.0,Gone Perte,F,41,S,0222,3,Perte,5.0,False,1417.0,0.0,1417.0
0222_02,Mars,True,F/41/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Colf Deva,F,41,S,0222,3,Deva,5.0,False,0.0,0.0,0.0
0222_03,Mars,True,E/14/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Grake Perte,E,14,S,0222,3,Perte,5.0,False,0.0,0.0,0.0
0223_01,Earth,False,G/35/S,TRAPPIST-1e,21.0,False,0.0,2.0,665.0,0.0,9.0,Evan Sykess,G,35,S,0223,1,Sykess,8.0,True,9.0,667.0,676.0
0224_01,Mars,False,F/42/S,TRAPPIST-1e,32.0,True,181.0,0.0,5.0,1634.0,0.0,Blues Queen,F,42,S,0224,1,Queen,4.0,True,1815.0,5.0,1820.0
0225_01,Earth,True,G/38/P,PSO J318.5-22,58.0,False,0.0,0.0,0.0,0.0,0.0,Carly Hortis,G,38,P,0225,1,Hortis,9.0,True,0.0,0.0,0.0
0229_01,Earth,False,F/43/S,TRAPPIST-1e,24.0,False,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,F,43,S,0229,1,Sellahaney,10.0,True,796.0,7.0,803.0
0231_01,Mars,False,F/44/S,TRAPPIST-1e,30.0,False,85.0,0.0,1.0,1720.0,0.0,Krus Nate,F,44,S,0231,1,Nate,8.0,True,1805.0,1.0,1806.0
0232_01,Earth,True,G/36/S,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Nica Bakerrison,G,36,S,0232,1,Bakerrison,6.0,True,0.0,0.0,0.0
0233_01,Mars,False,F/45/S,TRAPPIST-1e,32.0,False,56.0,0.0,256.0,1438.0,0.0,Teda Wist,F,45,S,0233,1,Wist,5.0,True,1494.0,256.0,1750.0
0234_01,Earth,False,F/50/P,TRAPPIST-1e,43.0,False,221.14014678326046,888.0,0.0,0.0,0.0,Keitha Josey,F,50,P,0234,1,Josey,12.0,True,0.0,888.0,888.0
0237_01,Europa,True,B/11/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Weias Aginge,B,11,P,0237,1,Aginge,4.0,True,0.0,0.0,0.0
0239_01,Mars,False,G/160/P,TRAPPIST-1e,37.0,False,637.0,0.0,0.0,92.0,319.0,Diedow Resty,F,82,S,0239,1,Resty,3.0,True,1048.0,0.0,1048.0
0240_01,Mars,True,F/52/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Puffes Crie,F,52,P,0240,1,Crie,2.0,True,0.0,0.0,0.0
0241_01,Europa,False,E/11/P,55 Cancri e,33.0,False,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,E,11,P,0241,1,Dischod,6.0,True,5928.0,1249.0,7177.0
0242_01,Mars,False,F/46/S,TRAPPIST-1e,18.0,False,313.0,1.0,691.0,283.0,0.0,Almone Sté,F,46,S,0242,1,Sté,3.0,True,596.0,692.0,1288.0
0243_01,Earth,True,G/37/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,G,37,S,0243,1,Cartyernan,13.0,True,0.0,0.0,0.0
0244_01,Mars,True,G/160/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Froos Sad,F,82,S,0244,2,Sad,6.0,False,0.0,0.0,0.0
0244_02,Mars,True,F/47/S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Tous Sad,F,47,S,0244,2,Sad,6.0,False,0.0,0.0,0.0
0245_01,Europa,False,C/6/P,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,C,6,P,0245,2,Repumparte,3.0,False,7.0,3571.0,3578.0
0245_02,Europa,False,C/6/P,TRAPPIST-1e,33.0,False,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,C,6,P,0245,2,Repumparte,3.0,False,11496.0,882.0,12378.0
0246_01,Mars,False,D/8/P,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,D,8,P,0246,1,Sesa,5.0,True,2974.0,287.0,3261.0
0248_01,Europa,False,C/10/S,TRAPPIST-1e,33.0,False,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,C,10,S,0248,1,Spanxibus,1.0,True,9683.0,1.0,9684.0
0250_01,Earth,True,G/38/S,PSO J318.5-22,47.0,False,0.0,0.0,0.0,0.0,0.0,Camily Kramosley,G,38,S,0250,1,Kramosley,10.0,True,0.0,0.0,0.0
0251_01,Europa,True,C/11/S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,C,11,S,0251,1,Amsive,1.0,True,0.0,0.0,0.0
0252_01,Earth,False,F/53/P,TRAPPIST-1e,30.0,False,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,F,53,P,0252,1,Byerry,7.0,True,335.0,1236.0,1571.0
0253_01,Earth,False,G/42/P,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,G,42,P,0253,1,Cardner,10.0,True,273.0,615.0,888.0
0254_01,Earth,False,F/54/P,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,Race Stenson,F,54,P,0254,1,Stenson,5.0,True,710.0,580.0,1290.0
0255_01,Europa,True,A/3/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,A,3,S,0255,1,Mingious,1.0,True,0.0,0.0,0.0
0257_01,Mars,False,F/49/S,55 Cancri e,21.0,False,1664.0,0.0,172.92606760871263,0.0,0.0,Errohs Berte,F,49,S,0257,2,Berte,7.0,False,1664.0,0.0,1664.0
0257_02,Mars,True,F/49/S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Squars Berte,F,49,S,0257,2,Berte,7.0,False,0.0,0.0,0.0
0258_01,Earth,False,F/50/S,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,F,50,S,0258,1,Cooperkins,12.0,True,391.0,313.0,704.0
0260_01,Europa,False,E/16/S,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,E,16,S,0260,1,Inderly,2.0,True,3035.0,4810.0,7845.0
0261_01,Earth,False,F/56/P,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,F,56,P,0261,1,Bookerson,8.0,True,869.0,29.0,898.0
0263_01,Earth,True,G/43/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Maen Merkins,G,43,P,0263,1,Merkins,8.0,True,0.0,0.0,0.0
0265_01,Europa,True,D/8/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Etair Herpumble,D,8,S,0265,1,Herpumble,3.0,True,0.0,0.0,0.0
0267_01,Earth,False,F/51/S,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,F,51,S,0267,1,Sancockett,4.0,True,873.0,0.0,873.0
0269_01,Earth,False,F/52/S,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,F,52,S,0269,1,Polliamposs,9.0,True,0.0,823.0,823.0
0270_01,Earth,False,F/59/P,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,F,59,P,0270,1,Fryersonis,14.0,True,1240.0,153.0,1393.0
0275_01,Europa,True,D/9/S,55 Cancri e,28.771968503937007,False,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,D,9,S,0275,1,Obnoble,3.0,True,0.0,0.0,0.0
0277_01,Earth,False,F/61/P,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,F,61,P,0277,1,Mcdanield,7.0,True,97.0,2390.0,2487.0
0278_01,Earth,False,G/160/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,303.9419702051322,Judya Beachez,F,82,S,0278,2,Beachez,7.0,False,888.0,0.0,888.0
0278_02,Earth,False,G/45/P,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,Marice Beachez,G,45,P,0278,2,Beachez,7.0,False,347.0,97.0,444.0
0281_01,Earth,False,F/63/P,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,F,63,P,0281,1,Pierry,8.0,True,0.0,2078.0,2078.0
0282_01,Earth,False,F/54/S,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,Valex Baketton,F,54,S,0282,1,Baketton,6.0,True,0.0,918.0,918.0
0283_01,Earth,True,G/46/P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Jacky Santin,G,46,P,0283,2,Santin,8.0,False,0.0,0.0,0.0
0283_02,Earth,False,F/64/P,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,Roydo Santin,F,64,P,0283,2,Santin,8.0,False,148.0,655.0,803.0
0285_01,Europa,True,E/16/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,E,16,P,0285,2,Invebodene,11.0,False,0.0,0.0,0.0
0285_02,Europa,True,E/16/P,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,E,16,P,0285,2,Invebodene,11.0,False,0.0,0.0,0.0
0286_01,Earth,False,F/65/P,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,F,65,P,0286,1,Jimes,6.0,True,178.0,1310.0,1488.0
0287_01,Europa,True,G/160/P,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,F,82,S,0287,2,Bootty,4.0,False,0.0,0.0,0.0
0287_02,Europa,False,B/12/P,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,B,12,P,0287,2,Bootty,4.0,False,1466.0,619.0,2085.0
0288_01,Earth,False,F/55/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,Gory Delez,F,55,S,0288,1,Delez,5.0,True,828.0,0.0,828.0
0289_01,Europa,True,C/12/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,C,12,S,0289,1,Objeciane,6.0,True,0.0,0.0,0.0
0290_01,Europa,False,B/7/S,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,B,7,S,0290,4,Excialing,8.0,False,1419.0,4458.0,5877.0
0290_02,Europa,True,B/7/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Algor Excialing,B,7,S,0290,4,Excialing,8.0,False,0.0,0.0,0.0
0290_03,Europa,True,B/7/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,B,7,S,0290,4,Excialing,8.0,False,0.0,0.0,0.0
0290_04,Europa,False,B/7/S,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Atino Excialing,B,7,S,0290,4,Excialing,8.0,False,0.0,0.0,0.0
0291_01,Europa,False,D/10/S,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,D,10,S,0291,1,Brakeril,4.0,True,1090.0,6588.0,7678.0
0294_01,Europa,True,B/8/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Phonons Roforhauge,B,8,S,0294,1,Roforhauge,4.0,True,0.0,0.0,0.0
0297_01,Earth,False,G/47/P,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,G,47,P,0297,1,Gardonadox,9.0,True,107.0,1326.0,1433.0
0298_01,Europa,True,A/3/P,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,A,3,P,0298,1,Sorbitter,6.0,True,0.0,0.0,0.0
0301_01,Earth,True,G/160/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,F,82,S,0301,1,Wriggins,4.0,True,0.0,0.0,0.0
0302_01,Earth,False,F/67/P,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,F,67,P,0302,1,Shephendry,8.0,True,1370.0,15.0,1385.0
0303_01,Earth,True,G/41/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,G,41,S,0303,1,Kirklander,5.0,True,0.0,0.0,0.0
0304_01,Europa,False,E/18/S,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,E,18,S,0304,1,Ausivetpul,3.0,True,7017.0,422.0,7439.0
0305_01,Europa,False,C/7/P,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,C,7,P,0305,1,Geousker,1.0,True,2489.0,584.0,3073.0
0306_01,Earth,False,E/19/S,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,E,19,S,0306,1,Estevesters,4.0,True,470.0,434.0,904.0
0307_01,Earth,False,F/59/S,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,F,59,S,0307,1,Hickett,10.0,True,0.0,1359.0,1359.0
0309_01,Earth,False,F/60/S,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,F,60,S,0309,1,Bowerson,1.0,True,1200.0,157.0,1357.0
